1;EDUCAÇÃO
2;HUMANIDADES E ARTES
3;CIÊNCIAS SOCIAIS, NEGÓCIOS E DIREITO
4;CIÊNCIAS, MATEMÁTICA E COMPUTAÇÃO
5;ENGENHARIA, PRODUÇÃO E CONSTRUÇÃO
6;AGRICULTURA E VETERINÁRIA
7;SAÚDE E BEM ESTAR SOCIAL
8;SERVIÇOS
0;NÃO SABE E NÃO ESPECIFICADO
