01;Rede geral de distribuição
02;Poço ou nascente na propriedade
03;Poço ou nascente fora da propriedade
04;Carro-pipa
05;Água da chuva armazenada em cisterna
06;Água da chuva armazenada de outra forma
07;Rios, açudes, lagos e igarapés
08;Outra 
09;Poço ou nascente na aldeia
10;Poço ou nascente fora da aldeia
