1;Área urbanizada
2;Área não urbanizada
3;Área urbanizada isolada
4;Área rural de extensão urbana
5;Aglomerado rural (povoado)
6;Aglomerado rural (núcleo)
7;Aglomerado rural (outros)
8;Área rural exclusive aglomerado rural
