1;Coletado diretamente por serviço de limpeza
2;Colocado em caçamba de serviço de limpeza
3;Queimado (na propriedade)
4;Enterrado (na propriedade)
5;Jogado em terreno baldio ou logradouro
6;Jogado em rio, lago ou mar
7;Tem outro destino
