510;Igreja de Jesus Cristo dos Santos dos Últimos Dias/Mórmons
519;Outras igrejas de Jesus Cristo dos santos dos últimos dias
52;EVANGELICOS TESTEMUNHA DE JEOVÁ
520;Testemunha de Jeová
529;Outros evangélicos testemunha de Jeová
53;LBV/RELIGIÃO DE DEUS
530;Legião da Boa Vontade/Religião de Deus
59;ESPIRITUALISTA
590;Espiritualista
599;Outras espiritualistas
61;ESPÍRITA
610;Espírita, Kardecista
619;Outras Espíritas
62;UMBANDA
620;Umbanda
629;Outras umbandas
63;CANDOMBLÉ
630;Candomblé
639;Outras candomblés
64;OUTRAS DECLARAÇÕES DE RELIGIOSIDADE AFRO-BRASILEIRA
640;Religiosidades afro-brasileiras
641;Declaração múltipla de religiosidade afro com outras religiosidades
649;Outras declarações de religiosidade afro-brasileira
71;JUDAÍSMO
710;Judaísmo
711;Essenismo
719;Outras judaísmos
74;HINDUÍSMO
740;Hinduísmo
741;Ioga
749;Outras hinduísmo
75;BUDISMO
750;Budismo
751;Nitiren
752;Budismo Theravada
753;Zen Budismo
754;Budismo Tibetano
755;Soka Gakkai
759;Outros budismos
76;NOVAS RELIGIÕES ORIENTAIS
760;Igreja Messiânica Mundial
761;Seicho No-Ie
762;Perfect Liberty
763;Hare Krishna
764;Discipulos Oshoo
765;Tenrykyo
766;Mahicari
79;OUTRAS RELIGIÕES ORIENTAIS
790;Religiões Orientais
791;Bahai
792;Shintoismo
793;Taoismo
799;Outras religiões orientais
81;ISLAMISMO
810;Islamismo
811;Druso
819;Outros Islamismos
82;TRADIÇÕES ESOTÉRICAS
820;Esotérica
821;Racionalismo Cristão
829;Outras esotéricas
83;TRADIÇÕES INDÍGENAS
830;Tradições Indígenas
831;Santo Daime
832;União do Vegetal
833;A Barquinha
834;Neoxamânica
839;Outras indígenas
85;RELIGIOSIDADE CRISTÃ NÃO DETERMINADA
850;Religiosidade cristã não determinada
89;NÃO DETERMINADA E MÚLTIPLO PERTENCIMENTO
890;Religiosidade não determinada ou maldefinida
891;Declaração múltipla de religiosidade católica/outras religiosidades
892;Declaração múltipla de religiosidade evangélica/outras religiosidades
893;Declaração múltipla de religiosidade católica/espírita
894;Declaração múltipla de religiosidade católica/umbanda
895;Declaração múltipla de religiosidade católica/candomblé
896;Declaração múltipla de religiosidade católica/kardecista
990;NÃO SABEM
999;SEM DECLARAÇÃO
