420;SUPERVISORES DE ATENDIMENTO AO PÚBLICO
421;CAIXAS, BILHETEIROS E AFINS
422;TRABALHADORES DE INFORMAÇÕES AO PÚBLICO
423;DESPACHANTES
424;ENTREVISTADORES E AFINS
510;SUPERVISORES DOS SERVIÇOS E DO COMÉRCIO
511;TRABALHADORES DOS SERVIÇOS DE TRANSPORTE E TURISMO
512;TRABALHADORES DOS SERVIÇOS DOMÉSTICOS EM GERAL
513;TRABALHADORES DOS SERVIÇOS DE HOTELARIA E ALIMENTAÇÃO
514;TRABALHADORES NOS SERVIÇOS DE ADMINISTRAÇÃO, CONSERVAÇÃO E MANUTENÇÃO DE EDIFÍCIOS E LOGRADOUROS
515;TRABALHADORES DOS SERVIÇOS DE SAÚDE
516;TRABALHADORES NOS SERVIÇOS DE EMBELEZAMENTO E CUIDADOS PESSOAIS
517;TRABALHADORES NOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA
519;OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS 
520;SUPERVISORES DE VENDAS E DE PRESTAÇÃO DE SERVIÇOS DO COMÉRCIO
521;VENDEDORES, DEMONSTRADORES
522;REPOSITORES, REMARCADORES DO COMÉRCIO
523;INSTALADORES DE PRODUTOS E ACESSÓRIOS
524;VENDEDORES AMBULANTES E CAMELÔS
611;PRODUTORES AGROPECUÁRIOS EM GERAL
612;PRODUTORES AGRÍCOLAS
613;PRODUTORES EM PECUÁRIA
620;SUPERVISORES NA EXPLORAÇÃO AGROPECUÁRIA
621;TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA EM GERAL
622;TRABALHADORES AGRÍCOLAS
623;TRABALHADORES NA PECUÁRIA
630;SUPERVISORES NA EXPLORAÇÃO FLORESTAL, CAÇA E PESCA
631;PESCADORES, CAÇADORES
632;EXTRATIVISTAS FLORESTAIS
641;TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA
642;TRABALHADORES DA MECANIZAÇÃO FLORESTAL
643;TRABALHADORES DA IRRIGAÇÃO E DRENAGEM
710;SUPERVISORES DA EXTRAÇÃO MINERAL E DA CONSTRUÇÃO CIVIL
711;TRABALHADORES DA EXTRAÇÃO MINERAL
712;TRABALHADORES DE BENEFICIAMENTO DE MINÉRIOS E PEDRAS
715;TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS
716;TRABALHADORES DE ACABAMENTO DE OBRAS CIVIS
717;AJUDANTES DE OBRAS CIVIS
720;SUPERVISORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS
721;TRABALHADORES DE USINAGEM DE METAIS E DE COMPÓSITOS
722;TRABALHADORES DE CONFORMAÇÃO DE METAIS E DE COMPÓSITOS
723;TRABALHADORES DE TRATAMENTO TÉRMICO E DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS
724;TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS
725;MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS
730;SUPERVISORES DE MONTAGENS E INSTALAÇÕES ELETROELETRÔNICAS
