5201405005013;REGIAO NOVA ERA
5201801001001;Município de Aragoiânia
5203302001001;Município de Bela Vista de Goiás
5203559001001;Município de Bonfinópolis
5204557001001;Município de Caldazinha
5208400001001;Município de Goianápolis
5208707005001;CENTRO 01
5208707005002;CENTRO 02
5208707005003;CENTRO 03
5208707005004;CENTRO 04
5208707005005;CENTRO 05
5208707005006;CENTRO 06
5208707005007;CENTRO 07
5208707005008;LESTE 01
5208707005009;LESTE 02
5208707005010;LESTE 03
5208707005011;LESTE 04
5208707005012;LESTE 05
5208707005013;LESTE 06
5208707005014;NOROESTE 01
5208707005015;NOROESTE 02
5208707005016;NOROESTE 03
5208707005017;NOROESTE 04
5208707005018;NOROESTE 05
5208707005019;NORTE 01
5208707005020;NORTE 02
5208707005021;NORTE 03
5208707005022;NORTE 04
5208707005023;NORTE 05
5208707005024;OESTE 01
5208707005025;OESTE 02
5208707005026;OESTE 03
5208707005027;OESTE 04
5208707005028;OESTE 05
5208707005029;SUDOESTE 01
5208707005030;SUDOESTE 02
5208707005031;SUDOESTE 03
5208707005032;SUDOESTE 04
5208707005033;SUDOESTE 05
5208707005034;SUDOESTE 06
5208707005035;SUDOESTE 07
5208707005036;SUL 01
5208707005037;SUL 02
5208707005038;SUL 03
5208707005039;SUL 04
5208707005040;SUL 05
5208707005041;SUL 06
5208707005042;SUL 07
5208707005043;SUL 08
5208806003001;Área 001
5208806003002;Área 002
5209200001001;Município de Guapó
5209705001001;Município de Hidrolândia
5212303001001;Município de Leopoldo de Bulhões
5214507001001;Município de Nerópolis
5219738001001;Município de Santo Antônio de Goiás
5220454003001;Área 001
5220454003002;Área 002
5220454003003;Área 003
5221197001001;Município de Terezópolis de Goiás
5221403003001;Área 001
5221403003002;Área 002
5221403003003;Área 003
5221403003004;Área 004
5221403003005;Área 005
5200803001001;Município de Alvorada do Norte
5203962001001;Município de Buritinópolis
5206701001001;Município de Damianópolis
5207907001001;Município de Flores de Goiás
5208301001001;Município de Divinópolis de Goiás
5209408001001;Município de Guarani de Goiás
5209903001001;Município de Iaciara
5212709001001;Município de Mambaí
5218300003001;Área 001
5218300003002;Área 002
5219803001001;Município de São Domingos
5220686001001;Município de Simolândia
5220702001001;Município de Sítio d'Abadia
5200100001001;Município de Abadiânia
5200175001001;Município de Água Fria de Goiás
5200258003001;Área 001
5200258003002;Área 002
5200258003003;Área 003
5200258003004;Área 004
5200258003005;Área 005
5200258003006;Área 006
5200258003007;Área 007
5200308001001;Município de Alexânia
5204003001001;Município de Cabeceiras
5205497003001;Área 001
5205497003002;Área 002
5205513001001;Município de Cocalzinho de Goiás
5205802001001;Município de Corumbá de Goiás
5206206003001;Área 001
5206206003002;Área 002
5208004003001;Área 001
5208004003002;Área 002
5208004003003;Área 003
5208004003004;Área 004
5208004003005;Área 005
5212501003001;Área 001
