03:16:05= + 0s   = Conectado ao bd jdbc:postgresql://localhost:5432/:integracao_ibge
03:16:07= + 0s   = Inserindo data/mestrados_gerais.csv
03:16:07= + 0s   = mestrados_gerais.csv
03:16:07= + 0s   = Inseridos: 10
03:16:07= + 0s   = Inserindo data/mestrados_principais.csv
03:16:07= + 0s   = mestrados_principais.csv
03:16:07= + 0s   = Inseridos: 24
03:16:07= + 0s   = Inserindo data/microcomputadores.csv
03:16:07= + 0s   = microcomputadores.csv
03:16:07= + 0s   = Inseridos: 3
03:16:07= + 0s   = Inserindo data/microcomputadores_acesso_internet.csv
03:16:07= + 0s   = microcomputadores_acesso_internet.csv
03:16:07= + 0s   = Inseridos: 3
03:16:07= + 0s   = Inserindo data/microrregioes.csv
03:16:07= + 0s   = microrregioes.csv
03:16:07= + 0s   = Inseridos: 559
03:16:07= + 0s   = Inserindo data/motocicletas.csv
03:16:07= + 0s   = motocicletas.csv
03:16:07= + 0s   = Inseridos: 3
03:16:07= + 0s   = Inserindo data/municipios.csv
03:16:07= + 0s   = municipios.csv
03:16:08= + 1s   = Inseridos: 5566
03:16:08= + 0s   = Inserindo data/ocupacoes_bases.csv
03:16:08= + 0s   = ocupacoes_bases.csv
03:16:08= + 0s   = Inseridos: 512
03:16:08= + 0s   = Inserindo data/ocupacoes_gerais.csv
03:16:08= + 0s   = ocupacoes_gerais.csv
