03:02:29= + 0s   = Conectado ao bd jdbc:postgresql://localhost:5432/:integracao_ibge
03:02:30= + 0s   = Inseridos: 21
03:02:30= + 0s   = Inserindo data/esgotamentos_sanitarios.csv
03:02:30= + 0s   = esgotamentos_sanitarios.csv
03:02:30= + 0s   = Inseridos: 7
03:02:30= + 0s   = Inserindo data/especies.csv
03:02:30= + 0s   = especies.csv
03:02:30= + 0s   = Inseridos: 14
03:02:30= + 0s   = Inserindo data/especies_unidades_visitadas.csv
03:02:30= + 0s   = especies_unidades_visitadas.csv
03:02:30= + 0s   = Inseridos: 5
03:02:30= + 0s   = Inserindo data/existencias_energias_eletricas.csv
03:02:30= + 0s   = existencias_energias_eletricas.csv
03:02:30= + 0s   = Inseridos: 4
03:02:30= + 0s   = Inserindo data/falecimentos_entre_datas.csv
03:02:30= + 0s   = falecimentos_entre_datas.csv
03:02:30= + 0s   = Inseridos: 3
03:02:30= + 0s   = Inserindo data/formas_abastecimentos_aguas.csv
03:02:30= + 0s   = formas_abastecimentos_aguas.csv
03:02:30= + 0s   = Inseridos: 11
03:02:30= + 0s   = Inserindo data/formas_declarar_idades.csv
03:02:30= + 0s   = formas_declarar_idades.csv
03:02:30= + 0s   = Inseridos: 3
03:02:30= + 0s   = Inserindo data/geladeiras.csv
03:02:30= + 0s   = geladeiras.csv
03:02:30= + 0s   = Inseridos: 3
03:02:30= + 0s   = Inserindo data/maquinas_lavar_roupa.csv
03:02:30= + 0s   = maquinas_lavar_roupa.csv
03:02:30= + 0s   = Inseridos: 3
03:02:30= + 0s   = Inserindo data/marcas_imputacoes.csv
03:02:30= + 0s   = marcas_imputacoes.csv
03:02:30= + 0s   = Inseridos: 3
03:02:30= + 0s   = Inserindo data/medidores_relogios_energia.csv
03:02:30= + 0s   = medidores_relogios_energia.csv
03:02:30= + 0s   = Inseridos: 4
03:02:30= + 0s   = Inserindo data/mesorregioes.csv
03:02:30= + 0s   = mesorregioes.csv
03:02:30= + 0s   = Inseridos: 138
03:02:30= + 0s   = Inserindo data/mestrados_bases.csv
03:02:30= + 0s   = mestrados_bases.csv
03:02:30= + 0s   = Inseridos: 80
03:02:30= + 0s   = Inserindo data/mestrados_gerais.csv
03:02:30= + 0s   = mestrados_gerais.csv
03:02:30= + 0s   = Inseridos: 10
03:02:30= + 0s   = Inserindo data/mestrados_principais.csv
03:02:30= + 0s   = mestrados_principais.csv
03:02:30= + 0s   = Inseridos: 24
03:02:30= + 0s   = Inserindo data/microcomputadores.csv
03:02:30= + 0s   = microcomputadores.csv
03:02:31= + 1s   = Inseridos: 3
03:02:31= + 0s   = Inserindo data/microcomputadores_acesso_internet.csv
03:02:31= + 0s   = microcomputadores_acesso_internet.csv
03:02:31= + 0s   = Inseridos: 3
03:02:31= + 0s   = Inserindo data/microrregioes.csv
03:02:31= + 0s   = microrregioes.csv
03:02:31= + 0s   = Inseridos: 559
03:02:31= + 0s   = Inserindo data/motocicletas.csv
03:02:31= + 0s   = motocicletas.csv
03:02:31= + 0s   = Inseridos: 3
03:02:31= + 0s   = Inserindo data/municipios.csv
03:02:31= + 0s   = municipios.csv
03:02:32= + 1s   = Inseridos: 5566
03:02:32= + 0s   = Inserindo data/regioes_geograficas.csv
03:02:32= + 0s   = regioes_geograficas.csv
03:02:32= + 0s   = Inseridos: 6
03:02:32= + 0s   = Inserindo data/unidades_federativas.csv
03:02:32= + 0s   = unidades_federativas.csv
03:02:32= + 0s   = Inseridos: 28
