04:01:47= + 0s   = Conectado ao bd jdbc:postgresql://localhost:5432/:integracao_ibge
04:01:53= + 0s   = Inserindo data/mestrados_bases.csv
04:01:53= + 0s   = mestrados_bases.csv
04:01:53= + 0s   = Inseridos: 80
04:01:53= + 0s   = Inserindo data/mestrados_gerais.csv
04:01:53= + 0s   = mestrados_gerais.csv
04:01:53= + 0s   = Inseridos: 10
04:01:53= + 0s   = Inserindo data/mestrados_principais.csv
04:01:53= + 0s   = mestrados_principais.csv
04:01:53= + 0s   = Inseridos: 24
04:01:54= + 1s   = Inserindo data/microcomputadores.csv
04:01:54= + 0s   = microcomputadores.csv
04:01:54= + 0s   = Inseridos: 3
04:01:54= + 0s   = Inserindo data/microcomputadores_acesso_internet.csv
04:01:54= + 0s   = microcomputadores_acesso_internet.csv
04:01:54= + 0s   = Inseridos: 3
04:01:54= + 0s   = Inserindo data/microrregioes.csv
04:01:54= + 0s   = microrregioes.csv
04:01:54= + 0s   = Inseridos: 559
04:01:54= + 0s   = Inserindo data/migracoes_deslocamentos_paises_estrangeiros.csv
04:01:54= + 0s   = migracoes_deslocamentos_paises_estrangeiros.csv
04:01:54= + 0s   = Inseridos: 200
04:01:54= + 0s   = Inserindo data/motocicletas.csv
04:01:54= + 0s   = motocicletas.csv
04:01:54= + 0s   = Inseridos: 3
04:01:54= + 0s   = Inserindo data/municipios.csv
04:01:54= + 0s   = municipios.csv
04:01:55= + 1s   = Inseridos: 5566
04:01:55= + 0s   = Inserindo data/ocupacoes_bases.csv
04:01:55= + 0s   = ocupacoes_bases.csv
04:01:55= + 0s   = Inseridos: 512
04:01:55= + 0s   = Inserindo data/ocupacoes_gerais.csv
04:01:55= + 0s   = ocupacoes_gerais.csv
04:01:55= + 0s   = Inseridos: 11
04:01:55= + 0s   = Inserindo data/ocupacoes_principais.csv
04:01:55= + 0s   = ocupacoes_principais.csv
04:01:55= + 0s   = Inseridos: 49
04:01:55= + 0s   = Inserindo data/ocupacoes_subgrupos.csv
04:01:55= + 0s   = ocupacoes_subgrupos.csv
04:01:55= + 0s   = Inseridos: 190
04:01:55= + 0s   = Inserindo data/paredes_externas.csv
04:01:55= + 0s   = paredes_externas.csv
04:01:55= + 0s   = Inseridos: 10
04:01:55= + 0s   = Inserindo data/pessoas_moravam_outros_paises.csv
04:01:55= + 0s   = pessoas_moravam_outros_paises.csv
04:01:55= + 0s   = Inseridos: 3
04:01:55= + 0s   = Inserindo data/ponderacoes.csv
04:01:55= + 0s   = ponderacoes.csv
04:01:55= + 0s   = Inseridos: 389
04:01:55= + 0s   = Inserindo data/quantidades_banheiros.csv
04:01:55= + 0s   = quantidades_banheiros.csv
04:01:55= + 0s   = Inseridos: 10
04:01:55= + 0s   = Inserindo data/quantidades_comodos.csv
04:01:55= + 0s   = quantidades_comodos.csv
04:01:55= + 0s   = Inseridos: 31
04:01:55= + 0s   = Inserindo data/quantidades_dormitorios.csv
04:01:55= + 0s   = quantidades_dormitorios.csv
04:01:55= + 0s   = Inseridos: 16
04:01:55= + 0s   = Inserindo data/radios.csv
04:01:55= + 0s   = radios.csv
04:01:55= + 0s   = Inseridos: 3
04:01:55= + 0s   = Inserindo data/regioes_geograficas.csv
04:01:55= + 0s   = regioes_geograficas.csv
04:01:55= + 0s   = Inseridos: 6
04:01:55= + 0s   = Inserindo data/registros_nascimentos.csv
04:01:55= + 0s   = registros_nascimentos.csv
04:01:55= + 0s   = Inseridos: 7
04:01:55= + 0s   = Inserindo data/religioes.csv
04:01:55= + 0s   = religioes.csv
04:01:56= + 1s   = Inseridos: 201
04:01:56= + 0s   = Inserindo data/responsaveis_domicilios.csv
04:01:56= + 0s   = responsaveis_domicilios.csv
04:01:56= + 0s   = Inseridos: 4
04:01:56= + 0s   = Inserindo data/sanitarios_buracos_dejecoes.csv
04:01:56= + 0s   = sanitarios_buracos_dejecoes.csv
04:01:56= + 0s   = Inseridos: 3
04:01:56= + 0s   = Inserindo data/sexos.csv
04:01:56= + 0s   = sexos.csv
04:01:56= + 0s   = Inseridos: 3
04:01:56= + 0s   = Inserindo data/situacoes_domicilios.csv
04:01:56= + 0s   = situacoes_domicilios.csv
04:01:56= + 0s   = Inseridos: 3
04:01:56= + 0s   = Inserindo data/situacoes_setores.csv
04:01:56= + 0s   = situacoes_setores.csv
04:01:56= + 0s   = Inseridos: 9
04:01:56= + 0s   = Inserindo data/telefones_fixos.csv
04:01:56= + 0s   = telefones_fixos.csv
04:01:56= + 0s   = Inseridos: 3
04:01:56= + 0s   = Inserindo data/televisoes.csv
04:01:56= + 0s   = televisoes.csv
04:01:56= + 0s   = Inseridos: 3
04:01:56= + 0s   = Inserindo data/unidades_domesticas.csv
04:01:56= + 0s   = unidades_domesticas.csv
04:01:56= + 0s   = Inseridos: 5
04:01:56= + 0s   = Inserindo data/unidades_federativas.csv
04:01:56= + 0s   = unidades_federativas.csv
04:01:56= + 0s   = Inseridos: 28
